Source,Batch,Frame,Layer,LayerName,NumDims,Dimensions,RawTensorData
Source_0,Batch_1504,Frame_1503,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000001 0.000000 0.000009 0.000001 0.000001 0.000000 0.000000 0.000001 0.000005 0.000007 0.000005 0.000003 0.000002 0.000002 0.000002 0.000006 0.000006 0.000004 0.000004 0.000005 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000001 0.000002 0.000013 0.000134 0.000656 0.000622 0.000882 0.000281 0.000053 0.000013 0.000014 0.000080 0.000125 0.000198 0.000259 0.000490 0.000740 0.000213 0.000133 0.000035 0.000058 0.000073 0.000058 0.000041 0.000009 0.000002 0.000002 0.000013 0.000005 0.000001 0.000000 0.000001 0.000003 0.000001 0.000001 0.000001 0.000000 0.000001 0.000005 0.000004 0.000002 0.000000 0.000000 0.000000 0.000001 0.000006 0.000002 0.000007 0.000021 0.000013 0.000012 0.000014 0.000009 0.000004 0.000002 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000004 0.000010 0.000040 0.000180 0.000282 0.000181 0.000037 0.000011...[truncated_8160_elements]
Source_0,Batch_1504,Frame_1503,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:-0.011259 0.415088 0.894436 0.969258 1.271155 0.609375 0.162196 0.171680 0.218064 0.379525 0.441179 0.409634 0.295378 0.271522 0.224548 0.366184 0.390972 0.376453 0.312318 0.357876 0.538788 0.743841 0.807146 0.942737 0.836350 0.739324 0.734578 0.716068 1.058988 0.646866 0.234587 0.053401 -0.227004 -0.383758 -0.242797 0.292793 0.741483 1.229857 1.796796 1.982185 2.146476 2.659311 2.717424 2.840007 2.859349 2.341722 2.318259 2.135106 1.880955 1.334271 0.967146 0.869796 0.686705 0.240750 0.256160 0.326035 0.419545 0.252013 0.185050 0.174816 -0.034040 0.350836 0.866640 1.372841 1.564144 1.642969 0.612088 0.616310 1.622762 1.483932 1.390674 1.291108 0.878598 0.236411 0.121868 0.274331 0.362551 0.428371 0.554065 1.856784 2.371064 2.619852 2.800523 2.299716 1.775260 1.341918 1.122305 0.595787 0.500324 0.584979 0.661436 0.888748 1.408888 1.206671 0.217813 0.347016 0.875717 1.287648 1.675715 1.655967...[truncated_32640_elements]
Source_0,Batch_1505,Frame_1504,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000000 0.000000 0.000010 0.000005 0.000001 0.000000 0.000001 0.000001 0.000005 0.000010 0.000006 0.000003 0.000002 0.000002 0.000004 0.000021 0.000007 0.000008 0.000004 0.000006 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000003 0.000037 0.000174 0.000239 0.000227 0.000170 0.000061 0.000017 0.000038 0.000055 0.000137 0.000358 0.000836 0.001633 0.001187 0.000446 0.000282 0.000128 0.000085 0.000158 0.000054 0.000027 0.000006 0.000003 0.000003 0.000023 0.000005 0.000000 0.000000 0.000003 0.000008 0.000003 0.000001 0.000001 0.000001 0.000002 0.000013 0.000011 0.000004 0.000001 0.000000 0.000000 0.000002 0.000025 0.000010 0.000007 0.000021 0.000012 0.000014 0.000012 0.000009 0.000005 0.000002 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000002 0.000004 0.000009 0.000046 0.000074 0.000097 0.000038 0.000014...[truncated_8160_elements]
Source_0,Batch_1505,Frame_1504,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:-0.008298 0.369396 0.870027 1.383469 1.701993 0.490523 0.202559 0.204871 0.241596 0.356187 0.456349 0.448093 0.350369 0.235984 0.213337 0.456346 0.346623 0.361003 0.315769 0.326396 0.536878 0.667176 0.660993 0.797283 0.864629 0.752754 0.741013 0.677156 1.027545 0.894977 0.245162 0.210833 -0.051763 -0.354201 -0.406906 0.214854 0.584210 1.033231 1.503174 2.233180 2.277809 2.292791 2.522121 2.658712 2.903183 2.969771 2.740166 2.803265 1.586517 1.123578 1.303057 1.195110 1.323127 0.347222 0.321187 0.244928 0.355084 0.224923 0.159182 0.172800 -0.081625 0.318883 0.822065 1.326913 1.637471 1.835168 0.988526 1.090920 2.251720 1.983845 1.901963 1.591021 1.181923 0.197699 0.187175 0.392730 0.524499 0.390768 0.421859 1.439181 2.050386 2.575599 2.673820 2.440543 1.861542 1.449321 1.120307 0.677644 0.563188 0.793400 0.581961 0.548800 1.085139 1.324140 0.063137 0.276270 0.722279 1.093313 1.543160 1.763557...[truncated_32640_elements]
Source_0,Batch_1506,Frame_1505,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000000 0.000000 0.000006 0.000004 0.000001 0.000001 0.000002 0.000001 0.000004 0.000013 0.000005 0.000003 0.000003 0.000005 0.000009 0.000011 0.000013 0.000014 0.000015 0.000008 0.000002 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000000 0.000002 0.000011 0.000046 0.000119 0.000174 0.000146 0.000230 0.000029 0.000027 0.000052 0.000204 0.000691 0.000886 0.001684 0.001257 0.001042 0.000482 0.000235 0.000067 0.000104 0.000033 0.000014 0.000005 0.000003 0.000003 0.000031 0.000004 0.000000 0.000000 0.000001 0.000010 0.000006 0.000001 0.000001 0.000001 0.000002 0.000014 0.000008 0.000004 0.000000 0.000000 0.000001 0.000006 0.000023 0.000021 0.000023 0.000044 0.000022 0.000013 0.000012 0.000007 0.000004 0.000002 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000002 0.000004 0.000016 0.000032 0.000093 0.000033 0.000077...[truncated_8160_elements]
Source_0,Batch_1506,Frame_1505,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.109100 0.414783 0.895970 1.370206 1.664027 0.385036 0.201521 0.220733 0.260921 0.373891 0.475046 0.502391 0.473135 0.298267 0.255754 0.311264 0.315988 0.312310 0.410745 0.403390 0.667549 0.876324 0.790568 0.843433 0.903388 0.772924 0.743546 0.653292 1.265815 1.010262 0.278744 0.196223 -0.139531 -0.293882 -0.484564 -0.091712 0.407177 0.885323 1.451973 2.231383 2.226008 2.105302 2.435868 2.489807 2.236741 2.634883 2.313857 2.555850 2.586028 1.310483 0.990294 0.952227 1.210034 0.597719 0.348955 0.180700 0.230331 0.128915 0.145440 0.185663 -0.014171 0.288924 0.820545 1.318998 1.638655 1.679622 1.106499 1.223936 2.448811 1.924773 1.659368 1.404487 0.999886 0.255627 0.281069 0.325218 0.359358 0.351548 0.442057 1.115587 1.992666 2.478856 2.372139 2.021281 1.799116 1.346379 0.966172 0.446766 0.634628 0.996797 0.535708 0.498796 1.027546 1.591861 0.379235 0.111124 0.461095 0.938088 1.514494 1.698622...[truncated_32640_elements]
Source_0,Batch_1507,Frame_1506,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000001 0.000001 0.000011 0.000007 0.000001 0.000001 0.000001 0.000001 0.000004 0.000018 0.000006 0.000005 0.000006 0.000013 0.000017 0.000009 0.000011 0.000016 0.000017 0.000013 0.000003 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000001 0.000006 0.000080 0.000108 0.000355 0.000194 0.000167 0.000035 0.000021 0.000019 0.000153 0.000291 0.000789 0.001748 0.001393 0.001271 0.001263 0.000291 0.000043 0.000059 0.000030 0.000011 0.000003 0.000002 0.000004 0.000027 0.000003 0.000000 0.000000 0.000001 0.000008 0.000005 0.000001 0.000001 0.000001 0.000002 0.000013 0.000004 0.000003 0.000000 0.000000 0.000002 0.000007 0.000017 0.000022 0.000018 0.000026 0.000019 0.000012 0.000010 0.000006 0.000004 0.000002 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000002 0.000002 0.000024 0.000053 0.000144 0.000089 0.000053...[truncated_8160_elements]
Source_0,Batch_1507,Frame_1506,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.030806 0.424509 0.898414 1.364399 1.460246 0.367765 0.243589 0.215520 0.268256 0.371836 0.457828 0.546354 0.650175 0.254154 0.263348 0.285148 0.248283 0.323314 0.412089 0.509517 0.504943 0.809137 0.863737 0.915670 0.917163 0.744759 0.699764 0.599630 1.046399 0.853067 0.210127 0.215615 -0.039904 -0.380227 -0.571084 -0.420178 0.222537 0.569231 1.139613 1.675827 2.397004 2.463487 2.058241 0.322046 0.794255 0.716214 0.798276 1.646720 2.404337 1.385335 0.955253 1.078013 1.199280 0.524181 0.271201 0.184557 0.179119 0.129792 0.205166 0.193857 -0.074040 0.268763 0.803784 1.323978 1.677891 1.831923 1.086249 1.184762 2.494499 1.986521 1.660693 1.479180 1.102244 0.367359 0.590714 0.364627 0.310888 0.308062 0.494478 1.373949 2.094714 2.415723 2.448463 2.303746 1.865820 1.394222 0.973931 0.467200 0.528279 0.694609 0.476400 0.407767 0.852258 1.570452 1.163110 -0.228833 0.306786 0.856220 1.277098 1.660559...[truncated_32640_elements]
Source_0,Batch_1508,Frame_1507,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000000 0.000000 0.000007 0.000006 0.000001 0.000000 0.000001 0.000001 0.000004 0.000018 0.000006 0.000006 0.000012 0.000013 0.000010 0.000006 0.000010 0.000023 0.000018 0.000028 0.000008 0.000003 0.000003 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000001 0.000011 0.000072 0.000082 0.000203 0.000068 0.000292 0.000104 0.000053 0.000032 0.000162 0.000294 0.001812 0.001793 0.000916 0.000580 0.000436 0.000260 0.000073 0.000061 0.000039 0.000010 0.000003 0.000002 0.000003 0.000018 0.000003 0.000000 0.000000 0.000001 0.000006 0.000003 0.000001 0.000001 0.000001 0.000003 0.000013 0.000006 0.000005 0.000001 0.000000 0.000005 0.000004 0.000006 0.000017 0.000030 0.000044 0.000032 0.000037 0.000029 0.000012 0.000006 0.000002 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000002 0.000004 0.000018 0.000048 0.000065 0.000038 0.000029...[truncated_8160_elements]
Source_0,Batch_1508,Frame_1507,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:-0.009988 0.449277 0.893216 1.316978 1.602554 0.449738 0.245937 0.237610 0.304844 0.348162 0.441552 0.623980 0.632593 0.231627 0.238313 0.457755 0.196727 0.278506 0.373520 0.387701 0.340540 0.774894 1.077380 0.979847 0.921818 0.774059 0.729145 0.596735 0.863437 0.920761 0.284983 0.205549 -0.027745 -0.401129 -0.640536 -0.466509 0.194760 0.543173 1.044622 1.515131 2.274098 2.487192 2.557052 1.927575 1.474806 1.706101 2.276090 2.668683 2.936584 0.624165 0.824841 1.192171 1.427667 0.688034 0.255038 0.173764 0.255825 0.181561 0.172249 0.188291 -0.093716 0.264533 0.811417 1.314366 1.671016 1.713632 1.234562 1.248208 2.355861 1.708834 1.790527 1.722869 1.049623 0.306847 0.391402 0.670221 0.370776 0.504202 0.859824 1.560862 2.692077 2.921701 3.056240 2.832515 2.369065 1.626183 1.072304 0.472228 0.320449 0.553522 0.520737 0.344877 0.674551 1.463630 0.740089 -0.222478 0.277321 0.755667 1.143098 1.578322...[truncated_32640_elements]
Source_0,Batch_1509,Frame_1508,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000000 0.000000 0.000003 0.000004 0.000001 0.000001 0.000001 0.000001 0.000006 0.000024 0.000009 0.000008 0.000028 0.000010 0.000014 0.000017 0.000016 0.000050 0.000043 0.000041 0.000014 0.000007 0.000004 0.000002 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000001 0.000018 0.000132 0.000110 0.000242 0.000043 0.000194 0.000164 0.000071 0.000060 0.000259 0.000273 0.000758 0.000451 0.000483 0.000369 0.000363 0.000217 0.000056 0.000060 0.000054 0.000014 0.000003 0.000001 0.000003 0.000014 0.000002 0.000000 0.000000 0.000000 0.000003 0.000002 0.000001 0.000002 0.000001 0.000004 0.000016 0.000006 0.000004 0.000001 0.000000 0.000003 0.000015 0.000011 0.000046 0.000040 0.000044 0.000031 0.000024 0.000018 0.000015 0.000008 0.000003 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000002 0.000004 0.000013 0.000070 0.000109 0.000168 0.000092...[truncated_8160_elements]
Source_0,Batch_1509,Frame_1508,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.028952 0.439655 0.898616 1.324261 1.245673 0.394317 0.280777 0.272779 0.375330 0.364431 0.397981 0.561311 0.422103 0.231242 0.256540 0.387456 0.139469 0.171161 0.345128 0.429501 0.389456 0.925731 0.975192 0.911210 0.936733 0.778715 0.712876 0.596444 0.924890 1.143797 0.396513 0.206038 0.143509 -0.387543 -0.749316 -0.591785 -0.102945 0.336822 0.853129 1.444160 2.293173 2.709781 2.709523 2.036716 2.038249 2.550690 2.794368 2.972232 2.882200 0.588712 0.695568 1.077273 1.122910 0.824133 0.267416 0.171693 0.247265 0.188655 0.203412 0.188383 -0.106355 0.276187 0.827402 1.333725 1.746477 1.882071 1.268037 1.303934 2.547565 1.780921 1.460249 1.415018 0.852377 0.611239 0.722533 0.901593 0.729195 0.461464 0.662745 1.172051 2.538540 2.962609 2.889168 2.774232 2.304040 1.603144 1.099447 0.615624 0.284135 0.631711 0.687065 0.639848 0.959649 1.530035 0.929100 -0.324656 0.172971 0.493590 0.958192 1.513130...[truncated_32640_elements]
Source_0,Batch_1510,Frame_1509,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000000 0.000000 0.000003 0.000003 0.000001 0.000001 0.000001 0.000001 0.000004 0.000017 0.000006 0.000011 0.000024 0.000027 0.000017 0.000023 0.000052 0.000098 0.000104 0.000073 0.000024 0.000009 0.000004 0.000002 0.000001 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000001 0.000005 0.000043 0.000093 0.000300 0.000114 0.000116 0.000153 0.000275 0.000058 0.000147 0.000199 0.001051 0.000336 0.000268 0.000375 0.000253 0.000217 0.000054 0.000040 0.000047 0.000010 0.000003 0.000001 0.000005 0.000010 0.000002 0.000000 0.000000 0.000001 0.000004 0.000003 0.000001 0.000001 0.000000 0.000001 0.000003 0.000002 0.000002 0.000001 0.000001 0.000009 0.000012 0.000010 0.000014 0.000025 0.000031 0.000032 0.000022 0.000014 0.000009 0.000005 0.000003 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000002 0.000002 0.000016 0.000098 0.000145 0.000222 0.000207...[truncated_8160_elements]
Source_0,Batch_1510,Frame_1509,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.023996 0.428330 0.900475 1.041893 0.910161 0.506586 0.329371 0.303029 0.348399 0.368389 0.372972 0.525792 0.336757 0.234259 0.194347 0.129582 0.239077 0.255778 0.330709 0.547614 0.779701 1.242501 1.164137 0.925572 0.922380 0.737918 0.709667 0.618787 0.856918 0.756790 0.210459 0.223569 0.265477 -0.198506 -0.612921 -0.594857 -0.148954 0.355495 0.882780 1.482162 2.311163 2.846038 3.048974 3.080112 2.606017 2.813824 3.419670 3.550925 3.299820 1.474805 0.715317 1.204554 1.412328 1.447554 0.417659 0.173042 0.288542 0.151473 0.198501 0.181178 -0.050515 0.296448 0.835954 1.354454 1.712870 1.745999 1.322946 1.204175 2.030021 1.154911 0.961031 0.838829 0.405280 0.266054 0.316957 0.545922 0.719949 1.399768 1.669035 2.109772 2.896264 3.098084 2.977579 2.622310 2.325927 1.563205 1.074516 0.671744 0.315731 0.753755 0.390025 0.526741 0.990175 1.445695 1.911325 -0.158429 0.113133 0.447489 0.938578 1.538208...[truncated_32640_elements]
Source_0,Batch_1511,Frame_1510,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000000 0.000000 0.000006 0.000006 0.000002 0.000002 0.000001 0.000001 0.000004 0.000029 0.000011 0.000021 0.000032 0.000026 0.000023 0.000033 0.000065 0.000139 0.000099 0.000089 0.000015 0.000006 0.000003 0.000002 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000000 0.000002 0.000011 0.000082 0.000245 0.000154 0.000070 0.000190 0.000284 0.000103 0.000283 0.000591 0.000754 0.000121 0.000140 0.000168 0.000201 0.000190 0.000085 0.000031 0.000038 0.000022 0.000004 0.000002 0.000004 0.000014 0.000003 0.000000 0.000000 0.000002 0.000003 0.000004 0.000002 0.000002 0.000001 0.000001 0.000012 0.000005 0.000002 0.000001 0.000001 0.000007 0.000006 0.000017 0.000032 0.000019 0.000033 0.000040 0.000020 0.000017 0.000012 0.000008 0.000003 0.000002 0.000001 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000002 0.000008 0.000054 0.000114 0.000160 0.000213...[truncated_8160_elements]
Source_0,Batch_1511,Frame_1510,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.032960 0.425455 0.899854 1.055998 1.010118 0.747083 0.667082 0.469305 0.529443 0.461543 0.445860 0.644649 0.372486 0.300115 0.291908 0.217304 0.525110 0.617013 0.382576 0.607468 1.348932 1.477977 1.234695 0.793108 0.845747 0.727247 0.732283 0.643337 0.773134 1.094238 0.244387 0.229607 0.265758 0.076034 -0.393278 -0.560701 -0.319038 0.240531 0.662354 1.242227 1.766926 2.375085 2.618821 2.558356 2.436007 2.817156 3.616628 3.706242 2.237905 0.635318 0.603422 1.011501 1.055326 0.614233 0.364424 0.248119 0.218797 0.114001 0.183728 0.171006 0.007250 0.303106 0.837803 1.294387 1.530341 1.822594 1.822619 1.696352 2.688142 2.366278 2.198677 1.666267 1.306734 0.427445 0.955492 0.972570 1.351417 1.406291 1.450693 1.920807 3.393795 3.505793 2.977286 2.661438 2.148251 1.571644 1.152722 0.695356 0.275861 0.761878 0.501458 0.820284 1.192380 1.528159 2.083197 1.589728 -0.005331 0.319760 0.881394 1.308144...[truncated_32640_elements]
Source_0,Batch_1512,Frame_1511,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000000 0.000000 0.000002 0.000003 0.000001 0.000001 0.000001 0.000001 0.000004 0.000013 0.000005 0.000014 0.000041 0.000026 0.000028 0.000064 0.000072 0.000222 0.000118 0.000109 0.000024 0.000005 0.000004 0.000002 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000009 0.000155 0.000607 0.000492 0.000184 0.000424 0.000393 0.000200 0.000530 0.001324 0.001913 0.000395 0.000267 0.000184 0.000170 0.000076 0.000088 0.000015 0.000029 0.000018 0.000006 0.000004 0.000011 0.000019 0.000004 0.000000 0.000000 0.000001 0.000002 0.000001 0.000001 0.000001 0.000000 0.000001 0.000002 0.000001 0.000000 0.000001 0.000002 0.000009 0.000020 0.000040 0.000088 0.000060 0.000040 0.000021 0.000014 0.000016 0.000016 0.000010 0.000004 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000002 0.000008 0.000050 0.000172 0.000211 0.000371...[truncated_8160_elements]
Source_0,Batch_1512,Frame_1511,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.004107 0.413004 0.887715 0.852935 0.785124 0.700830 0.642906 0.380318 0.418170 0.377480 0.519055 0.651918 0.347404 0.271433 0.394498 0.148710 0.388312 0.484951 0.405578 0.809444 1.512202 1.447903 1.379448 0.819790 0.829817 0.748626 0.746414 0.610928 0.668080 1.059385 0.321740 0.303347 0.292252 0.566540 -0.115512 -0.416507 -0.354791 0.238261 0.614814 1.122494 1.666368 2.342036 2.552953 2.614352 2.583731 2.790718 3.519910 3.705874 3.698526 1.974516 0.624088 0.784880 0.962392 1.369931 0.602206 0.349724 0.193106 0.140302 0.218430 0.167606 -0.004661 0.318439 0.842771 1.186342 1.293093 1.608003 1.755976 1.383391 1.866135 1.392931 1.335140 1.350908 0.926996 0.351076 0.616382 0.702494 0.513739 0.258556 0.363287 1.051722 2.442325 3.092556 2.858064 2.528910 1.969038 1.519079 1.112883 0.634839 0.274941 0.735717 0.660233 1.014657 1.285783 1.709012 2.034414 1.650453 0.108087 0.308726 0.842018 1.152167...[truncated_32640_elements]
Source_0,Batch_1513,Frame_1512,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000000 0.000000 0.000004 0.000006 0.000002 0.000001 0.000001 0.000001 0.000004 0.000019 0.000011 0.000027 0.000057 0.000032 0.000024 0.000035 0.000074 0.000096 0.000092 0.000084 0.000020 0.000006 0.000005 0.000002 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000003 0.000037 0.000136 0.000170 0.000120 0.000077 0.000102 0.000106 0.000214 0.000527 0.000851 0.000444 0.000189 0.000154 0.000077 0.000027 0.000023 0.000006 0.000011 0.000010 0.000004 0.000002 0.000005 0.000010 0.000004 0.000000 0.000000 0.000001 0.000004 0.000007 0.000006 0.000002 0.000000 0.000001 0.000004 0.000002 0.000001 0.000001 0.000003 0.000015 0.000006 0.000018 0.000015 0.000033 0.000031 0.000017 0.000014 0.000016 0.000010 0.000007 0.000004 0.000002 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000003 0.000012 0.000039 0.000049 0.000070...[truncated_8160_elements]
Source_0,Batch_1513,Frame_1512,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.139189 0.428160 0.896312 1.060254 1.110854 1.272282 1.010146 0.530164 0.468658 0.507923 0.607425 1.044744 0.944147 0.525168 0.757382 0.534964 0.342329 0.922929 0.572337 0.990789 1.762047 1.507872 1.186383 0.580907 0.653513 0.750875 0.673899 0.610528 0.745279 0.995065 0.266190 0.247581 0.312523 0.640843 0.810288 0.447712 -0.279478 0.083028 0.513918 1.063945 1.542212 2.241240 2.527968 2.607436 2.596347 2.568245 3.128836 3.389228 3.649794 2.261926 0.671450 0.541329 0.697916 1.093279 0.614344 0.410771 0.278679 0.163083 0.186949 0.212055 0.000609 0.302650 0.850324 1.262745 1.467612 1.920642 1.905019 1.939640 2.182441 1.976125 1.390314 1.553462 1.207215 0.331855 0.540288 0.631160 0.716601 0.338347 0.206945 1.058288 2.489662 2.786036 2.926964 2.095360 1.720993 1.786430 1.403744 0.629547 0.265568 0.768224 0.627195 0.829102 1.040627 1.541655 2.040007 2.334759 1.134897 0.485650 0.877157 1.129244...[truncated_32640_elements]
Source_0,Batch_1514,Frame_1513,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000001 0.000001 0.000006 0.000008 0.000003 0.000002 0.000001 0.000001 0.000003 0.000010 0.000005 0.000011 0.000024 0.000028 0.000023 0.000030 0.000069 0.000093 0.000131 0.000090 0.000040 0.000006 0.000003 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000001 0.000010 0.000065 0.000295 0.000097 0.000068 0.000125 0.000182 0.000153 0.000205 0.000548 0.000270 0.000117 0.000126 0.000180 0.000067 0.000021 0.000005 0.000014 0.000010 0.000003 0.000002 0.000003 0.000006 0.000003 0.000000 0.000000 0.000002 0.000003 0.000006 0.000008 0.000003 0.000001 0.000001 0.000004 0.000002 0.000001 0.000002 0.000003 0.000011 0.000012 0.000043 0.000035 0.000039 0.000013 0.000014 0.000012 0.000012 0.000008 0.000006 0.000003 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000010 0.000020 0.000050 0.000076...[truncated_8160_elements]
Source_0,Batch_1514,Frame_1513,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:-0.001214 0.409923 0.880179 0.818524 0.945699 1.356709 1.263177 0.844943 0.702618 0.710198 0.703970 0.810768 0.314342 0.353558 0.485059 0.030328 -0.007211 0.187250 0.559957 1.238838 1.857013 1.634661 1.247295 0.784879 0.769799 0.661003 0.665426 0.598727 0.661073 0.870390 0.268160 0.242142 0.270500 0.531557 0.421251 0.365518 0.087199 0.095161 0.372758 0.848977 1.399497 1.823933 2.234960 2.598801 2.772924 2.679465 2.891155 2.904864 2.885428 1.870596 0.828013 0.724162 0.677794 0.995481 0.971046 0.824328 0.236726 0.235107 0.189357 0.205738 0.000274 0.300152 0.815990 1.139147 1.403092 1.907510 2.039337 2.003715 2.245522 2.307285 1.458797 1.206129 0.515149 0.323787 0.433941 0.306076 0.368485 0.472642 0.530531 1.132754 1.994144 2.509186 2.433373 2.165427 1.623574 1.425588 1.086050 0.683215 0.256234 0.453305 0.455619 0.648255 0.861754 1.311633 1.483229 1.869717 1.866956 1.124146 0.999413 1.103124...[truncated_32640_elements]
Source_0,Batch_1515,Frame_1514,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000002 0.000002 0.000010 0.000009 0.000006 0.000002 0.000001 0.000001 0.000008 0.000027 0.000046 0.000073 0.000117 0.000053 0.000043 0.000018 0.000018 0.000015 0.000015 0.000025 0.000010 0.000003 0.000004 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000001 0.000004 0.000058 0.000283 0.000227 0.000132 0.000211 0.000157 0.000224 0.000422 0.000514 0.000409 0.000189 0.000089 0.000086 0.000038 0.000023 0.000034 0.000044 0.000021 0.000010 0.000013 0.000004 0.000011 0.000007 0.000000 0.000000 0.000003 0.000004 0.000008 0.000024 0.000013 0.000002 0.000005 0.000024 0.000013 0.000011 0.000011 0.000004 0.000012 0.000010 0.000020 0.000016 0.000008 0.000004 0.000002 0.000004 0.000010 0.000005 0.000004 0.000003 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000004 0.000014 0.000039 0.000099...[truncated_8160_elements]
Source_0,Batch_1515,Frame_1514,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.000060 0.404501 0.881661 0.730269 1.132921 2.113294 1.592489 1.172496 1.103731 1.357692 1.060076 1.316287 0.999808 1.199347 0.177421 0.421795 0.754360 0.385497 0.416843 1.050103 1.714460 1.566387 1.280344 0.823622 0.786314 0.629810 0.652608 0.654872 0.649004 0.937929 0.498317 0.269944 0.247570 0.589741 0.599767 0.293445 0.554435 0.232191 0.268458 0.700297 1.152982 1.577629 2.256196 2.558053 2.774555 3.129822 3.306939 3.342821 3.562396 2.640283 1.850160 1.115111 0.470681 0.831174 0.828327 0.696544 0.211780 0.027305 0.158843 0.206205 -0.009499 0.303428 0.829703 1.111556 1.490070 2.104686 2.274588 2.596690 3.112389 3.116540 2.796311 2.170145 1.558607 0.609010 0.632570 0.613886 0.618659 0.981420 0.876448 1.444085 1.982267 2.271113 2.655584 2.344911 1.587125 1.413503 1.148714 0.762540 0.259277 0.414519 0.461523 0.573248 0.832871 1.388742 1.727096 2.031055 2.325696 1.043335 0.430496 0.902566...[truncated_32640_elements]
